Adj_Close
0.2356637863
-0.5329153605
0.1969744721
1.116615554
0.22552298
-1.1328367474
0.2982263381
0.6651017214
0.5518849592
0.5875077304
-0.1229634184
0.4424438289
-0.1953499062
1.151366288
0.2010927303
-1.8364951342
2.2527387749
-0.8676625924
-1.0122535962
0.007688759
0.0922580149
-1.0907135725
0.1397841112
-2.2799534703
-0.1150702325
0.3614984309
1.0291323623
-1.849239931
-0.6121799968
0.631949444
2.3052464229
0.1942501943
-2.9468786351
2.7886536157
1.4925373134
1.6007965686
-1.7866566152
-0.4682222905
-0.8097478214
-1.3294977453
0.5436923804
-2.2335423197
1.1382765531
0.483474677
-0.3786086133
0.4354711006
0.1970831691
-0.4248623131
-0.7585335019
0.326433121
1.0634076661
-1.5940321947
-0.8538142356
0.1448692153
1.5591095395
-2.4689404131
0.8032454361
-0.6922086285
2.6827686821
0.4104507064
-1.0297932552
1.266878475
0.764735872
-1.1131003347
-1.6451511335
-1.0884353741
0.6958491787
-1.7758135798
1.8570026178
2.1122801381
-0.4247286456
-0.1500789889
1.6849932758
0.6379337171
-0.2087198516
-0.4880316059
1.5218745135
-1.2460223134
2.6244273624
0.6279791178
-2.6353383459
-0.8069809645
0.2063059556
-0.6875655518
-0.5867167332
-0.4878816494
-1.2494069271
-2.2901985906
-1.8849368956
-0.6598730371
0.8492390482
-0.7059214351
-0.7611241218
-0.0168563
-1.2391469274
1.4851485148
-3.0193439865
-5.3507935131
3.6283672347
-0.1061007958
-0.5133651974
-2.5355871886
-0.757644911
-2.5110375276
0.7830927446
2.7897397491
0.3825136612
-0.8800580657
2.5263157895
-0.1071332917
-3.7000625614
-1.3828306265
-0.009410879
2.8988235294
